Sample	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86
209059_HY55YBGXT_TCDM_1_E04_A04_1_2_i_GCGAAT_S29_trim1	4266.0	4227.0	4015.0	4490.0	5167.0	5868.0	7117.0	8276.0	9566.0	11704.0	13419.0	16622.0	20123.0	22119.0	25749.0	30270.0	35458.0	38961.0	44823.0	50244.0	51644.0	53269.0	64900.0	86955.0	84851.0	93172.0	99532.0	108770.0	104888.0	110462.0	161127.0	329075.0	1028020.0	3667995.0
209060_HY55YBGXT_TCDM_1_F04_C17_1_1_i_TGGATT_S30_trim1	2750.0	2748.0	2805.0	3106.0	3447.0	3990.0	4600.0	5564.0	6605.0	7780.0	8649.0	11067.0	13505.0	15138.0	18248.0	22164.0	27040.0	30070.0	34914.0	38470.0	40086.0	42305.0	53466.0	75527.0	73692.0	75917.0	80923.0	91738.0	91774.0	104238.0	172963.0	407221.0	1467037.0	5429914.0
209061_HY55YBGXT_TCDM_1_G04_X4_67_2_i_ACCTAC_S31_trim1	2421.0	2478.0	2441.0	2635.0	2943.0	3446.0	4146.0	4688.0	5438.0	6438.0	7350.0	8882.0	11280.0	12390.0	14470.0	16907.0	20076.0	21794.0	25526.0	29490.0	31157.0	33177.0	42713.0	58484.0	56343.0	58864.0	62705.0	70678.0	69168.0	80829.0	141204.0	362263.0	1339943.0	4817948.0
209062_HY55YBGXT_TCDM_1_H04_X4_67_1_i_CGAAGG_S32_trim1	4820.0	4807.0	4705.0	4690.0	5039.0	5782.0	6957.0	7602.0	8911.0	10246.0	12021.0	15456.0	18346.0	19812.0	23357.0	27456.0	31930.0	36615.0	43006.0	48110.0	49979.0	52256.0	63847.0	85236.0	81667.0	87834.0	94746.0	105133.0	100518.0	110439.0	189464.0	483929.0	1723471.0	6184583.0
209063_HY55YBGXT_TCDM_1_A05_C64_1_2_i_AGATAG_S33_trim1	12165.0	12916.0	12979.0	13656.0	15057.0	19375.0	23420.0	23099.0	22786.0	24402.0	27054.0	34490.0	41222.0	41012.0	42820.0	48159.0	53252.0	63031.0	68868.0	74372.0	73665.0	71045.0	84362.0	98475.0	83548.0	87373.0	80654.0	80036.0	73528.0	77677.0	93403.0	154397.0	806892.0	1588715.0
209064_HY55YBGXT_TCDM_1_B05_C64_1_1_o_TTGGTA_S34_trim1	12114.0	13131.0	12649.0	14179.0	16719.0	17557.0	22390.0	23230.0	24289.0	26351.0	28550.0	34367.0	40451.0	42998.0	47373.0	53245.0	61040.0	67886.0	77231.0	86445.0	86952.0	85206.0	103945.0	131313.0	116349.0	124843.0	121262.0	126804.0	118076.0	129031.0	177999.0	337438.0	1103583.0	3211563.0
209065_HY55YBGXT_TCDM_1_C05_X5_31_3_i_GTTACC_S35_trim1	7642.0	8698.0	8798.0	8907.0	10245.0	13302.0	15811.0	15978.0	14773.0	16013.0	17785.0	23461.0	27664.0	28185.0	31151.0	35743.0	40090.0	47211.0	52016.0	59503.0	59420.0	56879.0	69435.0	84816.0	73621.0	81175.0	74761.0	75315.0	70256.0	76318.0	103625.0	202830.0	1031831.0	2213035.0
209066_HY55YBGXT_TCDM_1_D05_X4_67_3_o_CGCAAC_S36_trim1	2591.0	2813.0	2941.0	2769.0	2642.0	3393.0	3390.0	3082.0	2594.0	2879.0	3667.0	4922.0	5380.0	4995.0	3897.0	4368.0	4252.0	5298.0	4883.0	5256.0	5533.0	4750.0	5107.0	5298.0	3790.0	3900.0	4094.0	4617.0	5127.0	4246.0	4880.0	7839.0	60179.0	98899.0
209067_HY55YBGXT_TCDM_1_E05_X5_31_2_i_TGGCGA_S37_trim1	5948.0	6674.0	6721.0	7121.0	8210.0	10397.0	12671.0	12401.0	11408.0	12671.0	14762.0	20174.0	24409.0	24523.0	26423.0	31138.0	35012.0	41362.0	45606.0	52479.0	54681.0	53814.0	66672.0	82488.0	74816.0	85243.0	80779.0	83427.0	77554.0	86643.0	131355.0	306619.0	1702016.0	3619649.0
209068_HY55YBGXT_TCDM_1_F05_C17_1_1_o_ACCGTG_S38_trim1	191.0	194.0	183.0	165.0	139.0	154.0	181.0	187.0	182.0	220.0	236.0	248.0	311.0	290.0	303.0	306.0	381.0	370.0	428.0	458.0	431.0	443.0	473.0	498.0	495.0	480.0	469.0	462.0	500.0	539.0	700.0	1185.0	6109.0	11452.0
