gene_id	colors
Manes.05G193200.v8.1	yellow
Manes.05G193300.v8.1	grey
Manes.05G193700.v8.1	turquoise
Manes.05G193800.v8.1	grey
Manes.05G194100.v8.1	blue
Manes.05G194201.v8.1	brown
Manes.05G194300.v8.1	grey
Manes.05G194500.v8.1	grey
Manes.05G194601.v8.1	red
Manes.05G194701.v8.1	greenyellow
Manes.05G194800.v8.1	grey
Manes.05G194900.v8.1	turquoise
Manes.05G195000.v8.1	black
Manes.05G195080.v8.1	yellow
Manes.05G195161.v8.1	grey
Manes.05G195400.v8.1	grey
Manes.05G195500.v8.1	pink
Manes.05G195600.v8.1	salmon
Manes.05G195800.v8.1	grey
Manes.05G196000.v8.1	grey
Manes.05G196100.v8.1	salmon
Manes.05G196250.v8.1	turquoise
Manes.05G196400.v8.1	turquoise
Manes.05G196500.v8.1	yellow
Manes.05G196600.v8.1	green
Manes.05G196800.v8.1	grey
Manes.05G197201.v8.1	turquoise
Manes.05G197450.v8.1	turquoise
Manes.05G197500.v8.1	blue
Manes.05G197600.v8.1	grey
Manes.05G197700.v8.1	grey
Manes.05G197800.v8.1	tan
Manes.05G198000.v8.1	yellow
Manes.05G198100.v8.1	turquoise
Manes.05G198200.v8.1	greenyellow
Manes.05G198600.v8.1	tan
Manes.05G198700.v8.1	turquoise
Manes.05G198800.v8.1	grey
Manes.05G198900.v8.1	grey
Manes.05G199100.v8.1	blue
Manes.05G199032.v8.1	turquoise
Manes.05G199300.v8.1	blue
Manes.05G199600.v8.1	brown
Manes.05G199900.v8.1	red
Manes.05G200200.v8.1	turquoise
Manes.05G200300.v8.1	black
Manes.05G200500.v8.1	grey
Manes.05G200700.v8.1	blue
Manes.05G200900.v8.1	turquoise
Manes.05G201000.v8.1	blue
Manes.05G201200.v8.1	turquoise
Manes.05G201400.v8.1	yellow
Manes.05G202960.v8.1	turquoise
Manes.05G201886.v8.1	turquoise
Manes.05G201800.v8.1	blue
Manes.05G202000.v8.1	grey
Manes.05G202200.v8.1	grey
Manes.05G202500.v8.1	grey
Manes.05G202600.v8.1	blue
Manes.05G202700.v8.1	grey
Manes.05G203000.v8.1	turquoise
Manes.05G203200.v8.1	turquoise
Manes.05G203300.v8.1	tan
Manes.05G203450.v8.1	yellow
Manes.05G204160.v8.1	grey
Manes.05G203800.v8.1	turquoise
Manes.05G203900.v8.1	turquoise
Manes.05G204100.v8.1	yellow
Manes.05G204400.v8.1	turquoise
Manes.05G204500.v8.1	grey
Manes.05G204600.v8.1	turquoise
Manes.05G204700.v8.1	grey
Manes.05G204800.v8.1	turquoise
Manes.05G204900.v8.1	yellow
Manes.05G205000.v8.1	brown
Manes.05G205100.v8.1	turquoise
Manes.05G205200.v8.1	red
Manes.05G205300.v8.1	turquoise
Manes.05G205400.v8.1	grey
Manes.05G205500.v8.1	brown
Manes.05G205800.v8.1	turquoise
Manes.05G205900.v8.1	turquoise
Manes.05G206000.v8.1	brown
Manes.05G206100.v8.1	yellow
Manes.05G206200.v8.1	grey
Manes.05G206300.v8.1	grey
Manes.05G206400.v8.1	grey
Manes.05G206500.v8.1	turquoise
Manes.05G206900.v8.1	grey
Manes.05G207000.v8.1	blue
Manes.05G207100.v8.1	yellow
Manes.05G207200.v8.1	grey
Manes.05G207600.v8.1	grey
Manes.05G207700.v8.1	turquoise
Manes.05G207900.v8.1	turquoise
Manes.05G208200.v8.1	turquoise
Manes.05G208400.v8.1	greenyellow
Manes.05G208501.v8.1	turquoise
Manes.06G000133.v8.1	grey
Manes.06G000200.v8.1	turquoise
Manes.06G000400.v8.1	grey
Manes.06G000700.v8.1	grey
Manes.06G000800.v8.1	tan
Manes.06G000900.v8.1	black
Manes.06G001300.v8.1	salmon
Manes.06G001500.v8.1	grey
Manes.06G001700.v8.1	blue
Manes.06G001900.v8.1	grey
Manes.06G002000.v8.1	turquoise
Manes.06G002300.v8.1	blue
Manes.06G002500.v8.1	black
Manes.06G002600.v8.1	turquoise
Manes.06G002700.v8.1	turquoise
Manes.06G002900.v8.1	grey
Manes.06G003150.v8.1	turquoise
Manes.06G003200.v8.1	yellow
Manes.06G003600.v8.1	grey
Manes.06G003700.v8.1	brown
Manes.06G003800.v8.1	grey
Manes.06G004000.v8.1	grey
Manes.06G004100.v8.1	turquoise
Manes.06G004600.v8.1	red
Manes.06G004700.v8.1	grey
Manes.06G004800.v8.1	grey
Manes.06G004900.v8.1	grey
Manes.06G005000.v8.1	grey
Manes.06G005200.v8.1	grey
Manes.06G005300.v8.1	grey
Manes.06G005400.v8.1	grey
Manes.06G005500.v8.1	turquoise
Manes.06G005600.v8.1	grey
Manes.06G005700.v8.1	grey
Manes.06G005800.v8.1	turquoise
Manes.06G005900.v8.1	grey
Manes.06G006000.v8.1	grey
Manes.06G006100.v8.1	grey
Manes.06G006500.v8.1	green
Manes.06G006600.v8.1	green
Manes.06G006700.v8.1	green
Manes.06G006800.v8.1	turquoise
Manes.06G006950.v8.1	grey
Manes.06G007100.v8.1	green
Manes.06G007200.v8.1	turquoise
Manes.06G007400.v8.1	brown
Manes.06G007500.v8.1	grey
Manes.06G007550.v8.1	turquoise
Manes.06G007600.v8.1	magenta
Manes.06G007700.v8.1	grey
Manes.06G007800.v8.1	turquoise
Manes.06G007900.v8.1	black
Manes.06G008000.v8.1	turquoise
Manes.06G008100.v8.1	brown
Manes.06G008300.v8.1	yellow
Manes.06G008400.v8.1	turquoise
Manes.06G008500.v8.1	red
Manes.06G008600.v8.1	turquoise
Manes.06G008700.v8.1	grey
Manes.06G008750.v8.1	grey
Manes.06G008800.v8.1	salmon
Manes.06G009200.v8.1	black
Manes.06G009400.v8.1	grey
Manes.06G009500.v8.1	turquoise
Manes.06G009800.v8.1	yellow
Manes.06G010100.v8.1	yellow
Manes.06G010300.v8.1	turquoise
Manes.06G010400.v8.1	grey
Manes.06G010600.v8.1	grey
Manes.06G010625.v8.1	yellow
Manes.06G010650.v8.1	turquoise
Manes.06G010675.v8.1	grey
Manes.06G010700.v8.1	grey
Manes.06G010800.v8.1	grey
Manes.06G012101.v8.1	grey
Manes.06G011625.v8.1	grey
Manes.06G011800.v8.1	grey
Manes.06G012200.v8.1	turquoise
Manes.06G012225.v8.1	turquoise
Manes.06G012250.v8.1	turquoise
Manes.06G012301.v8.1	grey
Manes.06G012351.v8.1	grey
Manes.06G012400.v8.1	black
Manes.06G012550.v8.1	turquoise
Manes.06G012600.v8.1	turquoise
Manes.06G012700.v8.1	grey
Manes.06G012800.v8.1	yellow
Manes.06G012900.v8.1	turquoise
Manes.06G013000.v8.1	grey
Manes.06G013600.v8.1	turquoise
Manes.06G013700.v8.1	grey
Manes.06G013800.v8.1	turquoise
Manes.06G013900.v8.1	grey
Manes.06G014100.v8.1	grey
Manes.06G014800.v8.1	yellow
Manes.06G014900.v8.1	grey
Manes.06G015100.v8.1	turquoise
Manes.06G015200.v8.1	blue
Manes.06G015300.v8.1	grey
Manes.06G015450.v8.1	red
Manes.06G015800.v8.1	yellow
Manes.06G015900.v8.1	grey
Manes.06G016000.v8.1	blue
Manes.06G016100.v8.1	blue
Manes.06G016200.v8.1	turquoise
Manes.06G016500.v8.1	turquoise
Manes.06G016600.v8.1	black
Manes.06G016800.v8.1	turquoise
Manes.06G016900.v8.1	turquoise
Manes.06G017100.v8.1	grey
Manes.06G017400.v8.1	blue
Manes.06G017600.v8.1	blue
Manes.06G017700.v8.1	blue
Manes.06G017800.v8.1	blue
Manes.06G017900.v8.1	green
Manes.06G018200.v8.1	blue
Manes.06G018300.v8.1	brown
Manes.06G018450.v8.1	turquoise
Manes.06G018600.v8.1	grey
Manes.06G018900.v8.1	grey
Manes.06G019000.v8.1	turquoise
Manes.06G019300.v8.1	turquoise
Manes.06G019600.v8.1	turquoise
Manes.06G019800.v8.1	grey
Manes.06G020000.v8.1	cyan
Manes.06G020200.v8.1	turquoise
Manes.06G020300.v8.1	turquoise
Manes.06G020400.v8.1	brown
Manes.06G020600.v8.1	turquoise
Manes.06G020700.v8.1	turquoise
Manes.06G020900.v8.1	magenta
Manes.06G021000.v8.1	grey
Manes.06G021100.v8.1	blue
Manes.06G021200.v8.1	grey
Manes.06G021300.v8.1	yellow
Manes.06G021432.v8.1	blue
Manes.06G021500.v8.1	red
Manes.06G021700.v8.1	grey
Manes.06G022300.v8.1	turquoise
Manes.06G022400.v8.1	red
Manes.06G022500.v8.1	turquoise
Manes.06G022700.v8.1	pink
Manes.06G022800.v8.1	turquoise
Manes.06G023100.v8.1	black
Manes.06G023200.v8.1	brown
Manes.06G023300.v8.1	grey
Manes.06G023400.v8.1	pink
Manes.06G023550.v8.1	yellow
Manes.06G023700.v8.1	turquoise
Manes.06G023800.v8.1	turquoise
Manes.06G024000.v8.1	blue
Manes.06G024200.v8.1	magenta
Manes.06G024300.v8.1	turquoise
Manes.06G024500.v8.1	grey
Manes.06G025700.v8.1	pink
Manes.06G025800.v8.1	turquoise
Manes.06G025000.v8.1	grey
Manes.06G024900.v8.1	grey
Manes.06G026440.v8.1	brown
Manes.06G026001.v8.1	brown
Manes.06G026700.v8.1	turquoise
Manes.06G026900.v8.1	brown
Manes.06G027000.v8.1	brown
Manes.06G027100.v8.1	yellow
Manes.06G027200.v8.1	turquoise
Manes.06G027400.v8.1	greenyellow
Manes.06G027600.v8.1	green
Manes.06G027700.v8.1	turquoise
Manes.06G027900.v8.1	turquoise
Manes.06G028100.v8.1	grey
Manes.06G028200.v8.1	grey
Manes.06G028500.v8.1	turquoise
Manes.06G028600.v8.1	green
Manes.06G028700.v8.1	turquoise
Manes.06G028800.v8.1	red
Manes.06G028880.v8.1	grey
Manes.06G026400.v8.1	grey
Manes.06G029400.v8.1	grey
Manes.06G029601.v8.1	blue
Manes.06G029800.v8.1	turquoise
Manes.06G030000.v8.1	turquoise
Manes.06G030800.v8.1	grey
Manes.06G030900.v8.1	brown
Manes.06G031000.v8.1	brown
Manes.06G031201.v8.1	grey
Manes.06G031300.v8.1	turquoise
Manes.06G031400.v8.1	turquoise
Manes.06G031600.v8.1	grey
Manes.06G031700.v8.1	turquoise
Manes.06G031800.v8.1	grey
Manes.06G031900.v8.1	grey
Manes.06G032200.v8.1	grey
Manes.06G032300.v8.1	grey
Manes.06G032400.v8.1	blue
Manes.06G032600.v8.1	magenta
Manes.06G032800.v8.1	yellow
Manes.06G033000.v8.1	blue
Manes.06G033200.v8.1	black
Manes.06G033300.v8.1	turquoise
Manes.06G033400.v8.1	brown
Manes.06G033475.v8.1	turquoise
Manes.06G033800.v8.1	turquoise
Manes.06G034700.v8.1	turquoise
Manes.06G035100.v8.1	yellow
Manes.06G035400.v8.1	grey
Manes.06G035500.v8.1	turquoise
Manes.06G035575.v8.1	blue
Manes.06G034500.v8.1	blue
Manes.06G034300.v8.1	turquoise
Manes.06G034200.v8.1	red
Manes.06G034100.v8.1	blue
Manes.06G033951.v8.1	blue
Manes.06G035700.v8.1	grey
Manes.06G035900.v8.1	grey
Manes.06G036000.v8.1	pink
Manes.06G036300.v8.1	grey
Manes.06G036500.v8.1	turquoise
Manes.06G036600.v8.1	turquoise
Manes.06G036700.v8.1	grey
Manes.06G036901.v8.1	purple
Manes.06G037450.v8.1	blue
Manes.06G037600.v8.1	turquoise
Manes.06G037700.v8.1	yellow
Manes.06G037900.v8.1	blue
Manes.06G038100.v8.1	blue
Manes.06G038600.v8.1	grey
Manes.06G038500.v8.1	blue
Manes.06G038400.v8.1	grey
Manes.06G038200.v8.1	turquoise
Manes.06G038651.v8.1	grey
Manes.06G039400.v8.1	blue
Manes.06G039700.v8.1	green
Manes.06G039800.v8.1	turquoise
Manes.06G040100.v8.1	turquoise
Manes.06G040400.v8.1	turquoise
Manes.06G040500.v8.1	brown
Manes.06G040600.v8.1	turquoise
Manes.06G040900.v8.1	grey
Manes.06G041000.v8.1	pink
Manes.06G041100.v8.1	grey
Manes.06G041200.v8.1	turquoise
Manes.06G041300.v8.1	yellow
Manes.06G041350.v8.1	yellow
Manes.06G041400.v8.1	grey
Manes.06G041601.v8.1	purple
Manes.06G041800.v8.1	tan
Manes.06G043300.v8.1	grey
Manes.06G043200.v8.1	turquoise
Manes.06G043100.v8.1	turquoise
Manes.06G043000.v8.1	greenyellow
Manes.06G043600.v8.1	grey
Manes.06G043700.v8.1	turquoise
Manes.06G043801.v8.1	turquoise
Manes.06G044000.v8.1	turquoise
Manes.06G044100.v8.1	grey
Manes.06G044200.v8.1	turquoise
Manes.06G044400.v8.1	grey
Manes.06G044600.v8.1	brown
Manes.06G044700.v8.1	grey
Manes.06G045000.v8.1	turquoise
Manes.06G045100.v8.1	turquoise
Manes.06G045200.v8.1	blue
Manes.06G045400.v8.1	grey
Manes.06G045500.v8.1	grey
Manes.06G045600.v8.1	grey
Manes.06G045700.v8.1	grey
Manes.06G046300.v8.1	turquoise
Manes.06G046400.v8.1	grey
Manes.06G046451.v8.1	turquoise
Manes.06G046500.v8.1	pink
Manes.06G046875.v8.1	grey
Manes.06G047000.v8.1	turquoise
Manes.06G047100.v8.1	grey
Manes.06G047200.v8.1	grey
Manes.06G047300.v8.1	grey
Manes.06G047800.v8.1	grey
Manes.06G047900.v8.1	blue
Manes.06G048000.v8.1	brown
Manes.06G048100.v8.1	turquoise
Manes.06G048300.v8.1	blue
Manes.06G048400.v8.1	grey
Manes.06G055900.v8.1	yellow
Manes.06G056000.v8.1	blue
Manes.06G056100.v8.1	grey
Manes.06G056200.v8.1	blue
Manes.06G056300.v8.1	grey
Manes.06G056400.v8.1	brown
Manes.06G056500.v8.1	turquoise
Manes.06G056600.v8.1	brown
Manes.06G056801.v8.1	grey
Manes.06G056900.v8.1	black
Manes.06G057000.v8.1	brown
Manes.06G057100.v8.1	turquoise
Manes.06G057400.v8.1	brown
Manes.06G057500.v8.1	grey
Manes.06G057600.v8.1	turquoise
Manes.06G057800.v8.1	blue
Manes.06G057901.v8.1	grey
Manes.06G058000.v8.1	grey
Manes.06G058100.v8.1	grey
Manes.06G058401.v8.1	turquoise
Manes.06G058601.v8.1	blue
Manes.06G058801.v8.1	turquoise
Manes.06G048700.v8.1	turquoise
Manes.06G048800.v8.1	grey
Manes.06G048900.v8.1	turquoise
Manes.06G049100.v8.1	pink
Manes.06G049200.v8.1	turquoise
Manes.06G049300.v8.1	grey
Manes.06G049400.v8.1	grey
Manes.06G049500.v8.1	grey
Manes.06G049600.v8.1	grey
Manes.06G049700.v8.1	turquoise
Manes.06G049800.v8.1	turquoise
Manes.06G049900.v8.1	grey
Manes.06G050000.v8.1	grey
Manes.06G053800.v8.1	grey
Manes.06G053600.v8.1	turquoise
Manes.06G053400.v8.1	grey
Manes.06G053300.v8.1	grey
Manes.06G053200.v8.1	blue
Manes.06G053100.v8.1	turquoise
Manes.06G053000.v8.1	brown
Manes.06G052800.v8.1	turquoise
Manes.06G052600.v8.1	grey
Manes.06G050400.v8.1	turquoise
Manes.06G050600.v8.1	black
Manes.06G050700.v8.1	turquoise
Manes.06G050800.v8.1	blue
Manes.06G050900.v8.1	turquoise
Manes.06G051100.v8.1	magenta
Manes.06G059700.v8.1	grey
Manes.06G059900.v8.1	turquoise
Manes.06G060100.v8.1	turquoise
Manes.06G053900.v8.1	black
Manes.06G054000.v8.1	grey
Manes.06G054100.v8.1	blue
Manes.06G054300.v8.1	turquoise
Manes.06G051200.v8.1	grey
Manes.06G051701.v8.1	grey
Manes.06G051800.v8.1	grey
Manes.06G051900.v8.1	turquoise
Manes.06G052100.v8.1	turquoise
Manes.06G059400.v8.1	grey
Manes.06G059100.v8.1	grey
Manes.06G059000.v8.1	grey
Manes.06G058900.v8.1	turquoise
Manes.06G058800.v8.1	brown
Manes.06G058700.v8.1	magenta
Manes.06G058600.v8.1	blue
Manes.06G058300.v8.1	yellow
Manes.06G068000.v8.1	midnightblue
Manes.06G068100.v8.1	turquoise
Manes.06G068200.v8.1	grey
Manes.06G054700.v8.1	turquoise
Manes.06G054800.v8.1	yellow
Manes.06G054900.v8.1	turquoise
Manes.06G055000.v8.1	grey
Manes.06G055100.v8.1	pink
Manes.06G055200.v8.1	grey
Manes.06G055300.v8.1	turquoise
Manes.06G055400.v8.1	turquoise
Manes.06G055500.v8.1	grey
Manes.06G055600.v8.1	turquoise
Manes.06G055700.v8.1	blue
Manes.06G060500.v8.1	blue
Manes.06G060600.v8.1	blue
Manes.06G060700.v8.1	turquoise
Manes.06G060800.v8.1	grey
Manes.06G060900.v8.1	green
Manes.06G061000.v8.1	black
Manes.06G061400.v8.1	grey
Manes.06G061700.v8.1	magenta
Manes.06G061800.v8.1	turquoise
Manes.06G062000.v8.1	grey
Manes.06G062100.v8.1	black
Manes.06G062200.v8.1	turquoise
Manes.06G062400.v8.1	turquoise
Manes.06G062500.v8.1	turquoise
Manes.06G062600.v8.1	turquoise
Manes.06G062800.v8.1	grey
Manes.06G062900.v8.1	turquoise
Manes.06G063100.v8.1	turquoise
Manes.06G063200.v8.1	grey
Manes.06G063300.v8.1	grey
Manes.06G063400.v8.1	turquoise
Manes.06G063500.v8.1	turquoise
Manes.06G063600.v8.1	brown
Manes.06G063700.v8.1	black
Manes.06G063900.v8.1	grey
Manes.06G064000.v8.1	turquoise
Manes.06G064100.v8.1	grey
Manes.06G064400.v8.1	grey
Manes.06G064500.v8.1	brown
Manes.06G064600.v8.1	brown
Manes.06G064900.v8.1	blue
Manes.06G065000.v8.1	green
Manes.06G065200.v8.1	turquoise
Manes.06G065300.v8.1	turquoise
Manes.06G065500.v8.1	grey
Manes.06G065700.v8.1	brown
Manes.06G065800.v8.1	turquoise
Manes.06G065900.v8.1	turquoise
Manes.06G066000.v8.1	red
Manes.06G066100.v8.1	grey
Manes.06G066300.v8.1	pink
Manes.06G066500.v8.1	turquoise
Manes.06G066900.v8.1	turquoise
Manes.06G067100.v8.1	grey
Manes.06G067200.v8.1	grey
Manes.06G067300.v8.1	grey
Manes.06G067600.v8.1	turquoise
Manes.06G068300.v8.1	black
Manes.06G068600.v8.1	brown
Manes.06G068700.v8.1	grey
Manes.06G068750.v8.1	grey
Manes.06G068800.v8.1	brown
Manes.06G068900.v8.1	turquoise
Manes.06G069100.v8.1	green
Manes.06G069200.v8.1	turquoise
Manes.06G069300.v8.1	magenta
Manes.06G069400.v8.1	black
Manes.06G069600.v8.1	brown
Manes.06G069800.v8.1	grey
Manes.06G069950.v8.1	turquoise
Manes.06G070200.v8.1	turquoise
Manes.06G070300.v8.1	grey
Manes.06G070400.v8.1	grey
Manes.06G070500.v8.1	turquoise
Manes.06G070900.v8.1	green
Manes.06G071000.v8.1	turquoise
Manes.06G071100.v8.1	grey
Manes.06G071200.v8.1	grey
Manes.06G071400.v8.1	turquoise
Manes.06G071500.v8.1	green
Manes.06G071700.v8.1	green
Manes.06G071800.v8.1	brown
Manes.06G071900.v8.1	brown
Manes.06G072000.v8.1	grey
Manes.06G072300.v8.1	grey
Manes.06G072400.v8.1	turquoise
Manes.06G072500.v8.1	red
Manes.06G072600.v8.1	grey
Manes.06G072901.v8.1	red
Manes.06G073000.v8.1	turquoise
Manes.06G073100.v8.1	grey
Manes.06G073200.v8.1	turquoise
Manes.06G073400.v8.1	turquoise
Manes.06G073500.v8.1	brown
Manes.06G073900.v8.1	turquoise
Manes.06G074000.v8.1	turquoise
Manes.06G074300.v8.1	grey
Manes.06G074600.v8.1	grey
Manes.06G074700.v8.1	grey
Manes.06G075001.v8.1	grey
Manes.06G075300.v8.1	grey
Manes.06G075400.v8.1	grey
Manes.06G075700.v8.1	turquoise
Manes.06G075800.v8.1	brown
Manes.06G076000.v8.1	turquoise
Manes.06G076100.v8.1	turquoise
Manes.06G076200.v8.1	grey
Manes.06G076250.v8.1	turquoise
Manes.06G076400.v8.1	red
Manes.06G076700.v8.1	grey
Manes.06G076800.v8.1	turquoise
Manes.06G077000.v8.1	turquoise
Manes.06G077100.v8.1	grey
Manes.06G077200.v8.1	turquoise
Manes.06G077300.v8.1	turquoise
Manes.06G077401.v8.1	turquoise
Manes.06G077500.v8.1	grey
Manes.06G077600.v8.1	turquoise
Manes.06G077700.v8.1	blue
Manes.06G077800.v8.1	turquoise
Manes.06G077900.v8.1	pink
Manes.06G078200.v8.1	yellow
Manes.06G078400.v8.1	blue
Manes.06G078500.v8.1	blue
Manes.06G078800.v8.1	turquoise
Manes.06G078900.v8.1	grey
Manes.06G079000.v8.1	turquoise
Manes.06G079300.v8.1	grey
Manes.06G079500.v8.1	grey
Manes.06G079900.v8.1	turquoise
Manes.06G080000.v8.1	turquoise
Manes.06G080200.v8.1	grey
Manes.06G080300.v8.1	grey
Manes.06G080400.v8.1	turquoise
Manes.06G080500.v8.1	green
Manes.06G080600.v8.1	grey
Manes.06G080800.v8.1	grey
Manes.06G081100.v8.1	grey
Manes.06G081200.v8.1	grey
Manes.06G081300.v8.1	grey
Manes.06G081500.v8.1	blue
Manes.06G081600.v8.1	turquoise
Manes.06G081800.v8.1	purple
Manes.06G082100.v8.1	red
Manes.06G082200.v8.1	turquoise
Manes.06G082400.v8.1	brown
Manes.06G082500.v8.1	grey
Manes.06G082600.v8.1	blue
Manes.06G082800.v8.1	yellow
Manes.06G082900.v8.1	brown
Manes.06G083000.v8.1	turquoise
Manes.06G083200.v8.1	grey
Manes.06G083300.v8.1	brown
Manes.06G083500.v8.1	blue
Manes.06G083600.v8.1	turquoise
Manes.06G083700.v8.1	turquoise
Manes.06G084100.v8.1	pink
Manes.06G084200.v8.1	turquoise
Manes.06G084400.v8.1	grey
Manes.06G084500.v8.1	grey
Manes.06G084600.v8.1	turquoise
Manes.06G084700.v8.1	grey
Manes.06G084800.v8.1	grey
Manes.06G084900.v8.1	turquoise
Manes.06G085000.v8.1	turquoise
Manes.06G085200.v8.1	grey
Manes.06G085300.v8.1	brown
Manes.06G085400.v8.1	blue
Manes.06G085500.v8.1	grey
Manes.06G085600.v8.1	tan
Manes.06G085750.v8.1	turquoise
Manes.06G085900.v8.1	turquoise
Manes.06G086000.v8.1	turquoise
Manes.06G086100.v8.1	black
Manes.06G086200.v8.1	turquoise
Manes.06G086300.v8.1	turquoise
Manes.06G086400.v8.1	turquoise
Manes.06G086500.v8.1	turquoise
Manes.06G086700.v8.1	grey
Manes.06G087000.v8.1	turquoise
Manes.06G087100.v8.1	black
Manes.06G087200.v8.1	turquoise
Manes.06G087300.v8.1	magenta
Manes.06G087500.v8.1	blue
Manes.06G087600.v8.1	turquoise
Manes.06G087700.v8.1	turquoise
Manes.06G087800.v8.1	turquoise
Manes.06G088200.v8.1	pink
Manes.06G088300.v8.1	grey
Manes.06G088400.v8.1	purple
Manes.06G088600.v8.1	turquoise
Manes.06G088700.v8.1	turquoise
Manes.06G088800.v8.1	blue
Manes.06G089100.v8.1	turquoise
Manes.06G089200.v8.1	grey
Manes.06G089600.v8.1	blue
Manes.06G089800.v8.1	yellow
Manes.06G090000.v8.1	grey
Manes.06G090100.v8.1	blue
Manes.06G090300.v8.1	grey
Manes.06G090500.v8.1	grey
Manes.06G090600.v8.1	turquoise
Manes.06G090700.v8.1	grey
Manes.06G091400.v8.1	turquoise
Manes.06G091500.v8.1	grey
Manes.06G091550.v8.1	blue
Manes.06G091600.v8.1	grey
Manes.06G091700.v8.1	grey
Manes.06G091800.v8.1	grey
Manes.06G091900.v8.1	grey
Manes.06G092100.v8.1	turquoise
Manes.06G092200.v8.1	turquoise
Manes.06G092400.v8.1	brown
Manes.06G092600.v8.1	grey
Manes.06G092900.v8.1	turquoise
Manes.06G093000.v8.1	grey
Manes.06G093220.v8.1	grey
Manes.06G093300.v8.1	grey
Manes.06G093400.v8.1	turquoise
Manes.06G093500.v8.1	grey
Manes.06G093700.v8.1	turquoise
Manes.06G093800.v8.1	greenyellow
Manes.06G093900.v8.1	grey
Manes.06G094000.v8.1	turquoise
Manes.06G094100.v8.1	grey
Manes.06G094200.v8.1	pink
Manes.06G094300.v8.1	cyan
Manes.06G094400.v8.1	yellow
Manes.06G094500.v8.1	cyan
Manes.06G094600.v8.1	turquoise
Manes.06G094900.v8.1	turquoise
Manes.06G095100.v8.1	turquoise
Manes.06G095200.v8.1	grey
Manes.06G095300.v8.1	cyan
Manes.06G095400.v8.1	turquoise
Manes.06G095501.v8.1	salmon
Manes.06G095700.v8.1	turquoise
Manes.06G095800.v8.1	red
Manes.06G096000.v8.1	grey
Manes.06G096400.v8.1	grey
Manes.06G096600.v8.1	greenyellow
Manes.06G096900.v8.1	brown
Manes.06G097000.v8.1	grey
Manes.06G097100.v8.1	turquoise
Manes.06G097200.v8.1	turquoise
Manes.06G097300.v8.1	turquoise
Manes.06G097400.v8.1	lightcyan
Manes.06G097600.v8.1	red
Manes.06G097700.v8.1	green
Manes.06G097900.v8.1	turquoise
Manes.06G098000.v8.1	turquoise
Manes.06G098200.v8.1	grey
Manes.06G098500.v8.1	grey
Manes.06G098600.v8.1	turquoise
Manes.06G098700.v8.1	brown
Manes.06G098800.v8.1	grey
Manes.06G098900.v8.1	turquoise
Manes.06G099100.v8.1	turquoise
Manes.06G099200.v8.1	black
Manes.06G099300.v8.1	black
Manes.06G099400.v8.1	turquoise
Manes.06G099500.v8.1	grey
Manes.06G099600.v8.1	blue
Manes.06G099700.v8.1	grey
Manes.06G099800.v8.1	grey
Manes.06G100000.v8.1	turquoise
Manes.06G100100.v8.1	turquoise
Manes.06G100200.v8.1	blue
Manes.06G100700.v8.1	grey
Manes.06G100300.v8.1	magenta
Manes.06G100500.v8.1	grey
Manes.06G100800.v8.1	grey
Manes.06G100900.v8.1	turquoise
Manes.06G101100.v8.1	turquoise
Manes.06G101300.v8.1	grey
Manes.06G101400.v8.1	grey
Manes.06G101600.v8.1	yellow
Manes.06G101701.v8.1	green
Manes.06G101800.v8.1	turquoise
Manes.06G101900.v8.1	grey
Manes.06G102000.v8.1	grey
Manes.06G102100.v8.1	turquoise
Manes.06G102200.v8.1	blue
Manes.06G102500.v8.1	black
Manes.06G102700.v8.1	grey
Manes.06G103000.v8.1	green
Manes.06G103100.v8.1	grey
Manes.06G103300.v8.1	magenta
Manes.06G103500.v8.1	grey
Manes.06G103700.v8.1	grey
Manes.06G103900.v8.1	grey
Manes.06G104000.v8.1	grey
Manes.06G104100.v8.1	turquoise
Manes.06G104200.v8.1	turquoise
Manes.06G104400.v8.1	grey
Manes.06G104500.v8.1	grey
Manes.06G104600.v8.1	grey
Manes.06G104700.v8.1	grey
Manes.06G105000.v8.1	turquoise
Manes.06G105100.v8.1	grey
Manes.06G105200.v8.1	turquoise
Manes.06G105300.v8.1	grey
Manes.06G105400.v8.1	turquoise
Manes.06G105500.v8.1	blue
Manes.06G105700.v8.1	blue
Manes.06G105900.v8.1	grey
Manes.06G106000.v8.1	grey
Manes.06G106100.v8.1	grey
Manes.06G106300.v8.1	blue
Manes.06G106400.v8.1	yellow
Manes.06G106500.v8.1	brown
Manes.06G106600.v8.1	pink
Manes.06G106700.v8.1	cyan
Manes.06G106800.v8.1	turquoise
Manes.06G106900.v8.1	grey
Manes.06G107000.v8.1	grey
Manes.06G107100.v8.1	turquoise
Manes.06G107200.v8.1	pink
Manes.06G107300.v8.1	grey
Manes.06G107400.v8.1	turquoise
Manes.06G107600.v8.1	grey
Manes.06G107700.v8.1	turquoise
Manes.06G107800.v8.1	grey
Manes.06G107900.v8.1	grey
Manes.06G108000.v8.1	grey
Manes.06G108100.v8.1	turquoise
Manes.06G108400.v8.1	grey
Manes.06G108700.v8.1	grey
Manes.06G108800.v8.1	turquoise
Manes.06G108866.v8.1	grey
Manes.06G109000.v8.1	grey
Manes.06G109200.v8.1	grey
Manes.06G109500.v8.1	turquoise
Manes.06G109600.v8.1	grey
Manes.06G109700.v8.1	magenta
Manes.06G109800.v8.1	yellow
Manes.06G109900.v8.1	turquoise
Manes.06G110100.v8.1	grey
