"sourceNode","targetNode","bicor","shared_name","cor_direction"
"Manes.16G006900","Manes.03G198900",0.213080844621158,"Manes.16G006900 (interacts with) Manes.03G198900","+"
"Manes.16G035000","Manes.03G198900",0.0338729914558597,"Manes.16G035000 (interacts with) Manes.03G198900","+"
"Manes.16G036400","Manes.03G198900",-0.199049319629053,"Manes.16G036400 (interacts with) Manes.03G198900","-"
"Manes.16G076300","Manes.03G198900",-0.0353668221364489,"Manes.16G076300 (interacts with) Manes.03G198900","-"
"Manes.16G090600","Manes.03G198900",-0.225073217461027,"Manes.16G090600 (interacts with) Manes.03G198900","-"
"Manes.16G099600","Manes.03G198900",-0.120578481337975,"Manes.16G099600 (interacts with) Manes.03G198900","-"
"Manes.16G106600","Manes.03G198900",0.0503263007487214,"Manes.16G106600 (interacts with) Manes.03G198900","+"
"Manes.16G108900","Manes.03G198900",0.314402317051631,"Manes.16G108900 (interacts with) Manes.03G198900","+"
"Manes.16G118600","Manes.03G198900",0.116232593913682,"Manes.16G118600 (interacts with) Manes.03G198900","+"
"Manes.16G123800","Manes.03G198900",-0.0061843444313877,"Manes.16G123800 (interacts with) Manes.03G198900","-"
"Manes.16G128400","Manes.03G198900",0.132463697287847,"Manes.16G128400 (interacts with) Manes.03G198900","+"
"Manes.16G135300","Manes.03G198900",-0.187419236530313,"Manes.16G135300 (interacts with) Manes.03G198900","-"
"Manes.17G038964","Manes.03G198900",0.130041729636385,"Manes.17G038964 (interacts with) Manes.03G198900","+"
"Manes.17G038908","Manes.03G198900",0.187743405641184,"Manes.17G038908 (interacts with) Manes.03G198900","+"
"Manes.17G049200","Manes.03G198900",-0.0293287075063186,"Manes.17G049200 (interacts with) Manes.03G198900","-"
"Manes.17G052300","Manes.03G198900",-0.124325591728611,"Manes.17G052300 (interacts with) Manes.03G198900","-"
"Manes.17G053600","Manes.03G198900",0.113064243751835,"Manes.17G053600 (interacts with) Manes.03G198900","+"
"Manes.17G071300","Manes.03G198900",-0.102518773525039,"Manes.17G071300 (interacts with) Manes.03G198900","-"
"Manes.17G081000","Manes.03G198900",0.211038660222055,"Manes.17G081000 (interacts with) Manes.03G198900","+"
"Manes.17G098700","Manes.03G198900",0.049525596934672,"Manes.17G098700 (interacts with) Manes.03G198900","+"
"Manes.17G107100","Manes.03G198900",-0.242421978258005,"Manes.17G107100 (interacts with) Manes.03G198900","-"
"Manes.17G108500","Manes.03G198900",-0.112070664881938,"Manes.17G108500 (interacts with) Manes.03G198900","-"
"Manes.18G001100","Manes.03G198900",0.0478416878696799,"Manes.18G001100 (interacts with) Manes.03G198900","+"
"Manes.18G003300","Manes.03G198900",-0.406602903128001,"Manes.18G003300 (interacts with) Manes.03G198900","-"
"Manes.18G007380","Manes.03G198900",-0.211781536396778,"Manes.18G007380 (interacts with) Manes.03G198900","-"
"Manes.18G014000","Manes.03G198900",0.172013105278555,"Manes.18G014000 (interacts with) Manes.03G198900","+"
"Manes.18G019650","Manes.03G198900",0.0998624289209912,"Manes.18G019650 (interacts with) Manes.03G198900","+"
"Manes.18G022600","Manes.03G198900",0.160634159073105,"Manes.18G022600 (interacts with) Manes.03G198900","+"
"Manes.18G027800","Manes.03G198900",-0.0642987816450004,"Manes.18G027800 (interacts with) Manes.03G198900","-"
"Manes.18G054615","Manes.03G198900",-0.150376692199512,"Manes.18G054615 (interacts with) Manes.03G198900","-"
"Manes.18G060600","Manes.03G198900",0.0864598084251644,"Manes.18G060600 (interacts with) Manes.03G198900","+"
"Manes.18G063352","Manes.03G198900",0.00664434659081559,"Manes.18G063352 (interacts with) Manes.03G198900","+"
"Manes.18G069600","Manes.03G198900",0.102958745206937,"Manes.18G069600 (interacts with) Manes.03G198900","+"
"Manes.18G083251","Manes.03G198900",-0.0457346745169542,"Manes.18G083251 (interacts with) Manes.03G198900","-"
"Manes.18G086800","Manes.03G198900",-0.0437170152007246,"Manes.18G086800 (interacts with) Manes.03G198900","-"
"Manes.18G087000","Manes.03G198900",-0.0109460825121941,"Manes.18G087000 (interacts with) Manes.03G198900","-"
"Manes.18G087401","Manes.03G198900",0.075609955015055,"Manes.18G087401 (interacts with) Manes.03G198900","+"
"Manes.18G100100","Manes.03G198900",-0.0408959398696051,"Manes.18G100100 (interacts with) Manes.03G198900","-"
"Manes.18G103000","Manes.03G198900",-0.0942793499815573,"Manes.18G103000 (interacts with) Manes.03G198900","-"
"Manes.18G141800","Manes.03G198900",-0.0602367297535982,"Manes.18G141800 (interacts with) Manes.03G198900","-"
"Phytoene","Manes.03G198900",0.0593099969613991,"Phytoene (interacts with) Manes.03G198900","+"
"Phytofluene","Manes.03G198900",0.101838990893198,"Phytofluene (interacts with) Manes.03G198900","+"
"Zeta.Carotene","Manes.03G198900",0.149286375613086,"Zeta.Carotene (interacts with) Manes.03G198900","+"
"Violaxanthin.peak.1","Manes.03G198900",0.138603030809167,"Violaxanthin.peak.1 (interacts with) Manes.03G198900","+"
"Violaxanthin.peak.2","Manes.03G198900",0.11479434331229,"Violaxanthin.peak.2 (interacts with) Manes.03G198900","+"
"Lutein","Manes.03G198900",0.0165865638233366,"Lutein (interacts with) Manes.03G198900","+"
"total_carotenoids","Manes.03G198900",0.137441911437264,"total_carotenoids (interacts with) Manes.03G198900","+"
"Beta.Carotene","Manes.03G198900",0.147504613911726,"Beta.Carotene (interacts with) Manes.03G198900","+"
"total_violaxanthin","Manes.03G198900",0.129431031416034,"total_violaxanthin (interacts with) Manes.03G198900","+"
"percent_bcarotene","Manes.03G198900",0.0619863642938028,"percent_bcarotene (interacts with) Manes.03G198900","+"
"percent_ciscarotenes","Manes.03G198900",0.0356830772292892,"percent_ciscarotenes (interacts with) Manes.03G198900","+"
"ratio_cis_bc","Manes.03G198900",0.0306434676721857,"ratio_cis_bc (interacts with) Manes.03G198900","+"
"ratio_viola_bc","Manes.03G198900",-0.0744691557290644,"ratio_viola_bc (interacts with) Manes.03G198900","-"
"i_o_diff_TC","Manes.03G198900",0.0436994001851856,"i_o_diff_TC (interacts with) Manes.03G198900","+"
"dry_matter","Manes.03G198900",-0.0904474972388324,"dry_matter (interacts with) Manes.03G198900","-"
"i_o_diff_DM","Manes.03G198900",-0.0345290712876355,"i_o_diff_DM (interacts with) Manes.03G198900","-"
"Manes.01G001200","Manes.03G202500",-0.0357489179912297,"Manes.01G001200 (interacts with) Manes.03G202500","-"
"Manes.01G023200","Manes.03G202500",-0.0704363219922845,"Manes.01G023200 (interacts with) Manes.03G202500","-"
"Manes.01G026700","Manes.03G202500",0.112404935513108,"Manes.01G026700 (interacts with) Manes.03G202500","+"
"Manes.01G069000","Manes.03G202500",0.116544714711414,"Manes.01G069000 (interacts with) Manes.03G202500","+"
"Manes.01G076500","Manes.03G202500",-0.0953993940858031,"Manes.01G076500 (interacts with) Manes.03G202500","-"
"Manes.01G083600","Manes.03G202500",0.232002692418812,"Manes.01G083600 (interacts with) Manes.03G202500","+"
"Manes.01G091700","Manes.03G202500",-0.050117138484681,"Manes.01G091700 (interacts with) Manes.03G202500","-"
"Manes.01G116600","Manes.03G202500",0.332113734748292,"Manes.01G116600 (interacts with) Manes.03G202500","+"
"Manes.01G123000","Manes.03G202500",0.0817085293403328,"Manes.01G123000 (interacts with) Manes.03G202500","+"
"Manes.01G124200","Manes.03G202500",-0.165823321456001,"Manes.01G124200 (interacts with) Manes.03G202500","-"
"Manes.01G129000","Manes.03G202500",-0.123966469957618,"Manes.01G129000 (interacts with) Manes.03G202500","-"
"Manes.01G134800","Manes.03G202500",0.100944279851316,"Manes.01G134800 (interacts with) Manes.03G202500","+"
"Manes.01G153600","Manes.03G202500",0.142961372720186,"Manes.01G153600 (interacts with) Manes.03G202500","+"
"Manes.01G157500","Manes.03G202500",-0.269381608304332,"Manes.01G157500 (interacts with) Manes.03G202500","-"
"Manes.01G162300","Manes.03G202500",0.212122537760085,"Manes.01G162300 (interacts with) Manes.03G202500","+"
"Manes.01G165700","Manes.03G202500",-0.111739635812278,"Manes.01G165700 (interacts with) Manes.03G202500","-"
"Manes.01G173500","Manes.03G202500",0.178423697200461,"Manes.01G173500 (interacts with) Manes.03G202500","+"
"Manes.01G176400","Manes.03G202500",-0.0472022925447212,"Manes.01G176400 (interacts with) Manes.03G202500","-"
"Manes.01G184000","Manes.03G202500",0.265671788583609,"Manes.01G184000 (interacts with) Manes.03G202500","+"
"Manes.01G194500","Manes.03G202500",-0.0735568160564542,"Manes.01G194500 (interacts with) Manes.03G202500","-"
"Manes.01G200300","Manes.03G202500",0.0668600333011564,"Manes.01G200300 (interacts with) Manes.03G202500","+"
"Manes.01G221900","Manes.03G202500",-0.135580183095509,"Manes.01G221900 (interacts with) Manes.03G202500","-"
"Manes.01G236700","Manes.03G202500",0.150816900526874,"Manes.01G236700 (interacts with) Manes.03G202500","+"
"Manes.01G239900","Manes.03G202500",0.224500380030693,"Manes.01G239900 (interacts with) Manes.03G202500","+"
"Manes.01G263700","Manes.03G202500",0.152187101910723,"Manes.01G263700 (interacts with) Manes.03G202500","+"
"Manes.01G270900","Manes.03G202500",0.11110438676521,"Manes.01G270900 (interacts with) Manes.03G202500","+"
"Manes.02G001000","Manes.03G202500",-0.240195828788265,"Manes.02G001000 (interacts with) Manes.03G202500","-"
"Manes.02G006200","Manes.03G202500",0.258327247083756,"Manes.02G006200 (interacts with) Manes.03G202500","+"
"Manes.02G017610","Manes.03G202500",0.189283363987413,"Manes.02G017610 (interacts with) Manes.03G202500","+"
"Manes.02G030900","Manes.03G202500",0.111723813858597,"Manes.02G030900 (interacts with) Manes.03G202500","+"
"Manes.02G035200","Manes.03G202500",-0.0451292509016432,"Manes.02G035200 (interacts with) Manes.03G202500","-"
"Manes.02G035900","Manes.03G202500",-0.0313641487583599,"Manes.02G035900 (interacts with) Manes.03G202500","-"
"Manes.02G038200","Manes.03G202500",0.0288279209338024,"Manes.02G038200 (interacts with) Manes.03G202500","+"
"Manes.02G046733","Manes.03G202500",-0.089444051832501,"Manes.02G046733 (interacts with) Manes.03G202500","-"
"Manes.02G052200","Manes.03G202500",-0.17291769047422,"Manes.02G052200 (interacts with) Manes.03G202500","-"
"Manes.02G052240","Manes.03G202500",0.181738260764961,"Manes.02G052240 (interacts with) Manes.03G202500","+"
"Manes.02G052280","Manes.03G202500",0.170839241195132,"Manes.02G052280 (interacts with) Manes.03G202500","+"
"Manes.02G052360","Manes.03G202500",0.24444060701013,"Manes.02G052360 (interacts with) Manes.03G202500","+"
"Manes.02G052520","Manes.03G202500",0.268658493359457,"Manes.02G052520 (interacts with) Manes.03G202500","+"
"Manes.02G052600","Manes.03G202500",0.224945588527495,"Manes.02G052600 (interacts with) Manes.03G202500","+"
"Manes.02G064400","Manes.03G202500",0.346407900473882,"Manes.02G064400 (interacts with) Manes.03G202500","+"
"Manes.02G068600","Manes.03G202500",0.00760013368442609,"Manes.02G068600 (interacts with) Manes.03G202500","+"
"Manes.02G080600","Manes.03G202500",0.179309948185494,"Manes.02G080600 (interacts with) Manes.03G202500","+"
"Manes.02G081700","Manes.03G202500",0.067469708268921,"Manes.02G081700 (interacts with) Manes.03G202500","+"
"Manes.02G082800","Manes.03G202500",-0.0320050455463536,"Manes.02G082800 (interacts with) Manes.03G202500","-"
"Manes.02G086900","Manes.03G202500",-0.160913528888308,"Manes.02G086900 (interacts with) Manes.03G202500","-"
"Manes.02G090600","Manes.03G202500",0.0354987550744103,"Manes.02G090600 (interacts with) Manes.03G202500","+"
"Manes.02G093200","Manes.03G202500",0.061335910409398,"Manes.02G093200 (interacts with) Manes.03G202500","+"
"Manes.02G101600","Manes.03G202500",-0.0251256632450677,"Manes.02G101600 (interacts with) Manes.03G202500","-"
"Manes.02G110200","Manes.03G202500",-0.00775334967388846,"Manes.02G110200 (interacts with) Manes.03G202500","-"
"Manes.02G112500","Manes.03G202500",0.0413024650432693,"Manes.02G112500 (interacts with) Manes.03G202500","+"
"Manes.02G116900","Manes.03G202500",-0.121032671741781,"Manes.02G116900 (interacts with) Manes.03G202500","-"
"Manes.02G120500","Manes.03G202500",0.129261110085922,"Manes.02G120500 (interacts with) Manes.03G202500","+"
"Manes.02G122500","Manes.03G202500",0.0713838227649518,"Manes.02G122500 (interacts with) Manes.03G202500","+"
"Manes.02G132800","Manes.03G202500",0.165090441013245,"Manes.02G132800 (interacts with) Manes.03G202500","+"
"Manes.02G134400","Manes.03G202500",0.0263392663838492,"Manes.02G134400 (interacts with) Manes.03G202500","+"
"Manes.02G146400","Manes.03G202500",-0.0167745675427322,"Manes.02G146400 (interacts with) Manes.03G202500","-"
"Manes.02G154900","Manes.03G202500",-0.13773709335318,"Manes.02G154900 (interacts with) Manes.03G202500","-"
"Manes.02G190800","Manes.03G202500",0.117718300260569,"Manes.02G190800 (interacts with) Manes.03G202500","+"
"Manes.02G194100","Manes.03G202500",0.174876330902449,"Manes.02G194100 (interacts with) Manes.03G202500","+"
"Manes.02G226001","Manes.03G202500",0.204859985243358,"Manes.02G226001 (interacts with) Manes.03G202500","+"
"Manes.03G017900","Manes.03G202500",-0.104103978999079,"Manes.03G017900 (interacts with) Manes.03G202500","-"
"Manes.03G026700","Manes.03G202500",0.0631118187116035,"Manes.03G026700 (interacts with) Manes.03G202500","+"
"Manes.03G029300","Manes.03G202500",-0.0791141539001471,"Manes.03G029300 (interacts with) Manes.03G202500","-"
"Manes.03G044400","Manes.03G202500",0.255310306258835,"Manes.03G044400 (interacts with) Manes.03G202500","+"
"Manes.03G049200","Manes.03G202500",0.0796897622314892,"Manes.03G049200 (interacts with) Manes.03G202500","+"
"Manes.03G058700","Manes.03G202500",0.247952885346027,"Manes.03G058700 (interacts with) Manes.03G202500","+"
"Manes.03G096600","Manes.03G202500",-0.178649815761803,"Manes.03G096600 (interacts with) Manes.03G202500","-"
"Manes.03G083500","Manes.03G202500",-0.0268625208383945,"Manes.03G083500 (interacts with) Manes.03G202500","-"
"Manes.03G083900","Manes.03G202500",-0.238606037217312,"Manes.03G083900 (interacts with) Manes.03G202500","-"
"Manes.03G103200","Manes.03G202500",0.0423922565318282,"Manes.03G103200 (interacts with) Manes.03G202500","+"
"Manes.03G129800","Manes.03G202500",-0.206430711591718,"Manes.03G129800 (interacts with) Manes.03G202500","-"
"Manes.03G133300","Manes.03G202500",0.0126142541513189,"Manes.03G133300 (interacts with) Manes.03G202500","+"
"Manes.03G143700","Manes.03G202500",0.191035377881658,"Manes.03G143700 (interacts with) Manes.03G202500","+"
"Manes.03G150400","Manes.03G202500",-0.172586351620909,"Manes.03G150400 (interacts with) Manes.03G202500","-"
"Manes.03G155800","Manes.03G202500",-0.181790147639453,"Manes.03G155800 (interacts with) Manes.03G202500","-"
"Manes.03G164100","Manes.03G202500",-0.0910808839577013,"Manes.03G164100 (interacts with) Manes.03G202500","-"
"Manes.03G171200","Manes.03G202500",-0.0716915757495915,"Manes.03G171200 (interacts with) Manes.03G202500","-"
"Manes.03G191000","Manes.03G202500",-0.205586247624008,"Manes.03G191000 (interacts with) Manes.03G202500","-"
"Manes.03G198900","Manes.03G202500",0.109893392557887,"Manes.03G198900 (interacts with) Manes.03G202500","+"
"Manes.03G202500","Manes.03G202500",1,"Manes.03G202500 (interacts with) Manes.03G202500","+"
"Manes.03G206800","Manes.03G202500",-0.237327703251752,"Manes.03G206800 (interacts with) Manes.03G202500","-"
"Manes.03G209100","Manes.03G202500",0.102879284617396,"Manes.03G209100 (interacts with) Manes.03G202500","+"
"Manes.04G021700","Manes.03G202500",-0.0964730161374519,"Manes.04G021700 (interacts with) Manes.03G202500","-"
"Manes.04G043700","Manes.03G202500",-0.000542438716903067,"Manes.04G043700 (interacts with) Manes.03G202500","-"
"Manes.04G053480","Manes.03G202500",0.0923254312853166,"Manes.04G053480 (interacts with) Manes.03G202500","+"
"Manes.04G078300","Manes.03G202500",0.148647002350883,"Manes.04G078300 (interacts with) Manes.03G202500","+"
"Manes.04G083800","Manes.03G202500",0.272415124912236,"Manes.04G083800 (interacts with) Manes.03G202500","+"
"Manes.04G134700","Manes.03G202500",0.0382635802251328,"Manes.04G134700 (interacts with) Manes.03G202500","+"
"Manes.04G141800","Manes.03G202500",0.166459098106184,"Manes.04G141800 (interacts with) Manes.03G202500","+"
"Manes.04G160400","Manes.03G202500",0.152128556624544,"Manes.04G160400 (interacts with) Manes.03G202500","+"
"Manes.04G164700","Manes.03G202500",-0.202809908124516,"Manes.04G164700 (interacts with) Manes.03G202500","-"
"Manes.05G000300","Manes.03G202500",0.246335037637185,"Manes.05G000300 (interacts with) Manes.03G202500","+"
"Manes.05G016500","Manes.03G202500",0.24779626378472,"Manes.05G016500 (interacts with) Manes.03G202500","+"
"Manes.05G034800","Manes.03G202500",0.0414113770929604,"Manes.05G034800 (interacts with) Manes.03G202500","+"
"Manes.05G034900","Manes.03G202500",-0.0716729790032005,"Manes.05G034900 (interacts with) Manes.03G202500","-"
"Manes.05G073400","Manes.03G202500",0.0865630136958657,"Manes.05G073400 (interacts with) Manes.03G202500","+"
"Manes.05G093200","Manes.03G202500",0.051435551395477,"Manes.05G093200 (interacts with) Manes.03G202500","+"
"Manes.05G108500","Manes.03G202500",-0.187021640544872,"Manes.05G108500 (interacts with) Manes.03G202500","-"
"Manes.05G128600","Manes.03G202500",0.0762915215532314,"Manes.05G128600 (interacts with) Manes.03G202500","+"
"Manes.05G133800","Manes.03G202500",0.180988204107529,"Manes.05G133800 (interacts with) Manes.03G202500","+"
"Manes.05G147500","Manes.03G202500",-0.0173079245671299,"Manes.05G147500 (interacts with) Manes.03G202500","-"
"Manes.05G157500","Manes.03G202500",0.212010592754483,"Manes.05G157500 (interacts with) Manes.03G202500","+"
"Manes.05G160800","Manes.03G202500",-0.0648687826209276,"Manes.05G160800 (interacts with) Manes.03G202500","-"
"Manes.05G189000","Manes.03G202500",-0.10503634209897,"Manes.05G189000 (interacts with) Manes.03G202500","-"
"Manes.05G193700","Manes.03G202500",0.133718523753107,"Manes.05G193700 (interacts with) Manes.03G202500","+"
