Manes.01G223800.v8.1	12	12	0
Manes.01G223900.v8.1	7	0	7
Manes.01G224000.v8.1	5	5	0
Manes.01G224100.v8.1	6	6	0
Manes.01G224400.v8.1	3	3	0
Manes.01G224450.v8.1	0	0	0
Manes.01G224500.v8.1	3	3	0
Manes.01G224600.v8.1	0	0	0
Manes.01G224800.v8.1	0	0	0
Manes.01G224900.v8.1	0	0	0
Manes.01G225000.v8.1	0	0	0
Manes.01G225100.v8.1	0	0	0
Manes.01G225200.v8.1	41	41	0
Manes.01G225300.v8.1	1	1	0
Manes.01G225400.v8.1	44	44	0
Manes.01G225500.v8.1	0	0	0
Manes.01G225700.v8.1	20	20	0
Manes.01G225800.v8.1	0	0	3
Manes.01G225900.v8.1	0	3	0
Manes.01G226000.v8.1	32	32	0
Manes.01G226102.v8.1	0	0	0
Manes.01G226200.v8.1	0	0	0
Manes.01G226300.v8.1	81	81	0
Manes.01G226400.v8.1	13	13	0
Manes.01G226500.v8.1	66	66	0
Manes.01G226600.v8.1	18	18	0
Manes.01G226700.v8.1	1	1	0
Manes.01G226800.v8.1	0	0	0
Manes.01G226900.v8.1	2	2	0
Manes.01G227000.v8.1	53	53	0
Manes.01G227100.v8.1	5	14	22
Manes.01G227200.v8.1	43	65	9
Manes.01G227300.v8.1	11	11	0
Manes.01G227350.v8.1	8	8	0
Manes.01G227400.v8.1	102	102	0
Manes.01G227500.v8.1	251	251	0
Manes.01G227700.v8.1	295	295	0
Manes.01G228100.v8.1	2	2	0
Manes.01G228300.v8.1	51	50	1
Manes.01G228500.v8.1	8	8	0
Manes.01G228600.v8.1	23	23	0
Manes.01G228750.v8.1	2	2	0
Manes.01G228800.v8.1	40	40	0
Manes.01G228900.v8.1	70	70	0
Manes.01G229000.v8.1	59	163	49
Manes.01G229100.v8.1	5	54	104
Manes.01G229300.v8.1	1	1	0
Manes.01G229400.v8.1	303	303	0
Manes.01G229701.v8.1	0	0	0
Manes.01G229800.v8.1	0	0	0
Manes.01G229900.v8.1	1	1	0
Manes.01G230000.v8.1	4	6	0
Manes.01G230100.v8.1	85	85	2
Manes.01G230200.v8.1	114	114	0
Manes.01G230400.v8.1	0	0	0
Manes.01G230500.v8.1	498	498	0
Manes.01G230600.v8.1	10	0	10
Manes.01G230800.v8.1	187	187	0
Manes.01G231100.v8.1	0	0	0
Manes.01G231200.v8.1	0	0	0
Manes.01G231300.v8.1	0	0	0
Manes.01G231400.v8.1	81	81	0
Manes.01G231500.v8.1	0	0	0
Manes.01G231600.v8.1	31	31	0
Manes.01G231700.v8.1	2	2	0
Manes.01G231750.v8.1	57	0	64
Manes.01G231800.v8.1	6	13	0
Manes.01G231900.v8.1	50	50	0
Manes.01G232000.v8.1	15	0	15
Manes.01G232050.v8.1	5	5	0
Manes.01G232200.v8.1	0	0	0
Manes.01G232300.v8.1	0	0	0
Manes.01G232400.v8.1	0	0	0
Manes.01G232500.v8.1	40	40	0
Manes.01G232600.v8.1	22	22	0
Manes.01G232700.v8.1	0	0	0
Manes.01G232800.v8.1	1	1	0
Manes.01G232900.v8.1	484	484	0
Manes.01G233000.v8.1	6	4	2
Manes.01G233100.v8.1	25	25	0
Manes.01G233200.v8.1	181	181	0
Manes.01G233400.v8.1	49	49	0
Manes.01G233500.v8.1	38	38	0
Manes.01G233600.v8.1	22	157	17
Manes.01G233700.v8.1	275	292	135
Manes.01G233900.v8.1	0	0	0
Manes.01G234200.v8.1	0	0	0
Manes.01G234300.v8.1	1	1	0
Manes.01G234400.v8.1	1	1	0
Manes.01G234500.v8.1	64	64	0
Manes.01G234600.v8.1	19	19	0
Manes.01G234700.v8.1	150	149	1
Manes.01G234800.v8.1	4	4	0
Manes.01G234900.v8.1	25	25	0
Manes.01G235000.v8.1	21	21	0
Manes.01G235100.v8.1	404	404	0
Manes.01G235200.v8.1	0	0	0
Manes.01G235300.v8.1	0	0	0
Manes.01G235400.v8.1	0	0	0
Manes.01G235500.v8.1	4	4	0
Manes.01G235600.v8.1	0	0	0
Manes.01G235800.v8.1	17	17	0
Manes.01G235900.v8.1	2	2	0
Manes.01G236000.v8.1	7	7	0
Manes.01G236100.v8.1	0	0	0
Manes.01G236200.v8.1	20	20	0
Manes.01G236400.v8.1	37	37	0
Manes.01G236500.v8.1	0	0	0
Manes.01G236600.v8.1	0	0	0
Manes.01G236700.v8.1	0	0	0
Manes.01G236800.v8.1	65	65	0
Manes.01G236900.v8.1	471	471	0
Manes.01G237000.v8.1	13	8	5
Manes.01G237100.v8.1	11	11	0
Manes.01G237200.v8.1	15	15	0
Manes.01G237400.v8.1	63	63	0
Manes.01G237500.v8.1	321	321	0
Manes.01G237600.v8.1	11	10	1
Manes.01G237700.v8.1	60	60	0
Manes.01G237800.v8.1	7	7	0
Manes.01G237900.v8.1	0	0	0
Manes.01G238000.v8.1	2	2	0
Manes.01G238050.v8.1	101	101	0
Manes.01G238101.v8.1	0	0	0
Manes.01G238151.v8.1	1	1	0
Manes.01G238201.v8.1	40	40	0
Manes.01G238251.v8.1	34	34	0
Manes.01G238300.v8.1	4	4	0
Manes.01G238400.v8.1	44	44	0
Manes.01G238800.v8.1	1	1	0
Manes.01G238900.v8.1	0	0	0
Manes.01G239000.v8.1	180	180	0
Manes.01G239100.v8.1	0	0	0
Manes.01G239200.v8.1	1	0	1
Manes.01G239300.v8.1	1	1	0
Manes.01G239500.v8.1	150	150	0
Manes.01G239601.v8.1	38	38	0
Manes.01G239700.v8.1	3	3	6
Manes.01G239800.v8.1	116	122	0
Manes.01G239900.v8.1	16	16	0
Manes.01G240000.v8.1	299	299	0
Manes.01G240101.v8.1	5576	5576	0
Manes.01G240200.v8.1	72	72	0
Manes.01G240250.v8.1	6	0	6
Manes.01G240400.v8.1	0	0	0
Manes.01G240600.v8.1	0	0	0
Manes.01G240800.v8.1	1	1	0
Manes.01G240900.v8.1	204	204	0
Manes.01G241000.v8.1	0	0	0
Manes.01G241100.v8.1	135	135	0
Manes.01G241300.v8.1	0	0	0
Manes.01G241400.v8.1	75	75	0
Manes.01G241500.v8.1	0	0	0
Manes.01G241700.v8.1	0	0	0
Manes.01G241800.v8.1	16	16	0
Manes.01G242300.v8.1	24	24	0
Manes.01G242400.v8.1	211	211	0
Manes.01G242500.v8.1	44	44	0
Manes.01G254801.v8.1	1	1	0
Manes.01G267100.v8.1	0	0	0
Manes.01G266732.v8.1	4	3	1
Manes.01G242800.v8.1	3	0	3
Manes.01G243100.v8.1	11	11	0
Manes.01G243000.v8.1	0	0	0
Manes.01G243200.v8.1	25	25	0
Manes.01G243400.v8.1	0	0	0
Manes.01G243500.v8.1	75	75	0
Manes.01G243600.v8.1	16	16	0
Manes.01G243700.v8.1	2	2	0
Manes.01G243800.v8.1	0	0	0
Manes.01G243900.v8.1	12	12	0
Manes.01G244000.v8.1	1	1	0
Manes.01G244100.v8.1	0	0	0
Manes.01G244200.v8.1	0	0	0
Manes.01G244400.v8.1	3	1	2
Manes.01G244500.v8.1	112	110	2
Manes.01G244700.v8.1	65	65	0
Manes.01G244900.v8.1	100	4	96
Manes.01G245000.v8.1	91	91	0
Manes.01G245200.v8.1	0	0	0
Manes.01G245400.v8.1	47	43	4
Manes.01G245600.v8.1	25	25	0
Manes.01G245700.v8.1	0	0	0
Manes.01G245800.v8.1	50	49	1
Manes.01G246000.v8.1	101	101	0
Manes.01G246100.v8.1	121	121	0
Manes.01G246200.v8.1	205	205	0
Manes.01G246300.v8.1	32	32	0
Manes.01G246400.v8.1	42	42	0
Manes.01G246500.v8.1	8	0	8
Manes.01G246600.v8.1	0	0	0
Manes.01G246700.v8.1	60	60	0
Manes.01G246800.v8.1	0	0	0
Manes.01G246900.v8.1	0	0	0
Manes.01G247000.v8.1	65	65	0
Manes.01G247100.v8.1	222	222	27
Manes.01G247200.v8.1	55	82	0
Manes.01G247300.v8.1	110	110	0
Manes.01G247604.v8.1	0	0	0
Manes.01G247800.v8.1	58	57	1
Manes.01G247900.v8.1	199	199	0
Manes.01G248000.v8.1	5	5	0
Manes.01G248100.v8.1	8	8	0
Manes.01G248300.v8.1	1	1	0
Manes.01G248400.v8.1	0	0	0
Manes.01G248500.v8.1	47	47	0
Manes.01G248600.v8.1	15	15	0
Manes.01G248900.v8.1	0	0	0
Manes.01G249000.v8.1	145	144	1
Manes.01G249200.v8.1	25	18	7
Manes.01G249304.v8.1	0	0	0
Manes.01G249600.v8.1	0	0	0
Manes.01G249700.v8.1	7	36	1
Manes.01G249800.v8.1	0	1	29
Manes.01G249900.v8.1	105	105	0
Manes.01G250000.v8.1	0	0	0
Manes.01G250100.v8.1	13	7	6
Manes.01G250200.v8.1	199	199	0
Manes.01G250400.v8.1	58	58	0
Manes.01G250600.v8.1	28	28	0
Manes.01G250650.v8.1	0	0	0
Manes.01G250700.v8.1	66	65	1
Manes.01G250800.v8.1	2797	2797	0
Manes.01G251000.v8.1	17	17	0
Manes.01G251100.v8.1	7	7	0
Manes.01G251200.v8.1	32	32	0
Manes.01G251300.v8.1	171	171	0
Manes.01G251400.v8.1	0	0	0
Manes.01G251600.v8.1	97	97	0
Manes.01G251700.v8.1	800	799	1
Manes.01G251800.v8.1	69	66	3
Manes.01G252100.v8.1	0	0	0
Manes.01G252200.v8.1	0	0	0
Manes.01G252400.v8.1	10	10	0
Manes.01G252500.v8.1	42	42	0
Manes.01G252600.v8.1	1	1	0
Manes.01G252700.v8.1	0	0	0
Manes.01G252800.v8.1	13	13	0
Manes.01G252900.v8.1	42	42	0
Manes.01G253000.v8.1	120	120	0
Manes.01G253100.v8.1	378	377	1
Manes.01G253200.v8.1	49	49	0
Manes.01G253300.v8.1	92	92	0
Manes.01G253400.v8.1	2	0	2
Manes.01G253500.v8.1	61	61	0
Manes.01G253600.v8.1	271	270	1
Manes.01G253700.v8.1	297	297	0
Manes.01G254000.v8.1	14	14	0
Manes.01G254200.v8.1	394	394	0
Manes.01G254300.v8.1	5	12	11
Manes.01G254400.v8.1	25	35	8
Manes.01G254500.v8.1	2	2	0
Manes.01G254600.v8.1	0	0	0
Manes.01G254700.v8.1	18	18	0
Manes.01G254800.v8.1	3	5	0
Manes.01G254900.v8.1	2	2	2
Manes.01G254904.v8.1	0	0	0
Manes.01G255000.v8.1	2	2	0
Manes.01G255100.v8.1	37	37	0
Manes.01G255200.v8.1	39	39	0
Manes.01G255300.v8.1	789	788	1
Manes.01G255400.v8.1	2	2	0
Manes.01G255404.v8.1	0	0	0
Manes.01G255600.v8.1	18	18	0
Manes.01G255700.v8.1	254	254	13
Manes.01G255800.v8.1	2	15	0
Manes.01G255900.v8.1	5	5	0
Manes.01G256100.v8.1	65	65	0
Manes.01G256200.v8.1	278	278	0
Manes.01G256400.v8.1	164	164	0
Manes.01G256501.v8.1	0	0	0
Manes.01G256600.v8.1	279	279	0
Manes.01G256801.v8.1	91	91	0
Manes.01G257000.v8.1	6	3	3
Manes.01G257100.v8.1	6	6	0
Manes.01G257200.v8.1	11	11	0
Manes.01G257400.v8.1	10	10	0
Manes.01G257800.v8.1	16	16	0
Manes.01G257804.v8.1	7	7	0
Manes.01G258100.v8.1	3	3	0
Manes.01G258104.v8.1	0	0	0
Manes.01G258500.v8.1	0	0	0
Manes.01G258600.v8.1	1	1	0
Manes.01G258800.v8.1	2	2	0
Manes.01G259100.v8.1	302	302	0
Manes.01G259200.v8.1	0	0	0
Manes.01G259300.v8.1	1	1	0
Manes.01G259400.v8.1	3	3	0
Manes.01G259500.v8.1	374	374	0
Manes.01G259550.v8.1	0	0	0
Manes.01G259600.v8.1	210	210	0
Manes.01G259701.v8.1	2	2	0
Manes.01G259800.v8.1	47	47	0
Manes.01G259850.v8.1	0	0	0
Manes.01G259900.v8.1	17	17	0
Manes.01G260000.v8.1	27	27	0
Manes.01G260100.v8.1	41	41	0
Manes.01G260200.v8.1	1644	1644	0
Manes.01G260400.v8.1	6	5	1
Manes.01G260500.v8.1	31	31	0
Manes.01G260600.v8.1	10	10	0
Manes.01G260700.v8.1	0	0	0
Manes.01G260800.v8.1	0	0	0
Manes.01G260900.v8.1	71	70	1
Manes.01G261000.v8.1	65	64	1
Manes.01G261100.v8.1	5	4	1
Manes.01G261300.v8.1	0	0	0
Manes.01G261400.v8.1	64	64	0
Manes.01G261500.v8.1	12	19	0
Manes.01G261600.v8.1	0	0	7
Manes.01G261700.v8.1	0	0	0
Manes.01G261800.v8.1	127	127	0
Manes.01G262000.v8.1	34	34	0
Manes.01G262100.v8.1	0	0	0
Manes.01G262150.v8.1	0	0	0
Manes.01G262200.v8.1	2	2	0
Manes.01G262300.v8.1	58	58	0
Manes.01G262400.v8.1	22	17	5
Manes.01G262600.v8.1	14	14	0
Manes.01G262700.v8.1	35	35	0
Manes.01G262800.v8.1	11	11	0
Manes.01G262900.v8.1	31	28	3
Manes.01G263000.v8.1	13	13	0
Manes.01G263100.v8.1	174	174	0
Manes.01G263200.v8.1	11	11	0
Manes.01G263300.v8.1	156	91	65
Manes.01G263400.v8.1	4	4	0
Manes.01G263500.v8.1	0	0	0
Manes.01G263700.v8.1	0	0	0
Manes.01G263800.v8.1	0	0	0
Manes.01G264000.v8.1	17	17	0
Manes.01G264100.v8.1	0	0	0
Manes.01G264200.v8.1	0	0	0
Manes.01G264400.v8.1	0	0	0
Manes.01G264404.v8.1	0	0	0
Manes.01G264500.v8.1	4	4	0
Manes.01G264600.v8.1	36	36	0
Manes.01G264700.v8.1	1	1	0
Manes.01G264800.v8.1	71	71	0
Manes.01G264900.v8.1	4	4	0
Manes.01G265000.v8.1	0	0	0
Manes.01G265004.v8.1	0	0	0
Manes.01G265100.v8.1	709	704	5
Manes.01G265200.v8.1	9	9	0
Manes.01G265300.v8.1	0	0	0
Manes.01G265400.v8.1	0	0	0
Manes.01G265500.v8.1	32	32	0
Manes.01G265700.v8.1	45	45	0
Manes.01G265800.v8.1	61	61	0
Manes.01G265900.v8.1	28	28	0
Manes.01G266000.v8.1	62	62	0
Manes.01G266200.v8.1	160	160	0
Manes.01G266300.v8.1	333	333	0
Manes.01G266600.v8.1	10	28	0
Manes.01G266700.v8.1	35	31	22
Manes.01G266800.v8.1	40	40	0
Manes.01G266900.v8.1	6	6	0
Manes.01G267300.v8.1	17	17	0
Manes.01G267400.v8.1	99	99	0
Manes.01G267500.v8.1	17	17	0
Manes.01G267700.v8.1	173	173	0
Manes.01G267800.v8.1	0	0	0
Manes.01G268000.v8.1	56	56	0
Manes.01G268100.v8.1	0	0	0
Manes.01G268200.v8.1	12	11	1
Manes.01G268300.v8.1	0	0	0
Manes.01G268401.v8.1	4	4	0
Manes.01G268500.v8.1	12	12	0
Manes.01G268700.v8.1	0	0	0
Manes.01G268900.v8.1	253	253	0
Manes.01G269000.v8.1	219	219	0
Manes.01G269300.v8.1	1	1	0
Manes.01G269400.v8.1	0	0	0
Manes.01G269600.v8.1	0	0	0
Manes.01G269700.v8.1	5	5	0
Manes.01G269900.v8.1	7	7	0
Manes.01G270000.v8.1	89	89	0
Manes.01G270100.v8.1	86	85	1
Manes.01G270200.v8.1	36	36	0
Manes.01G270400.v8.1	37	37	0
Manes.01G270700.v8.1	1	1	0
Manes.01G270800.v8.1	51	51	0
Manes.01G270900.v8.1	0	0	0
Manes.01G271000.v8.1	0	0	0
Manes.01G271200.v8.1	96	96	0
Manes.01G271500.v8.1	0	0	0
Manes.01G271600.v8.1	0	0	0
Manes.01G271700.v8.1	29	29	0
Manes.01G271900.v8.1	139	139	0
Manes.01G272000.v8.1	42	42	0
Manes.01G272100.v8.1	1	1	0
Manes.01G272200.v8.1	27	27	0
Manes.01G272300.v8.1	54	54	0
Manes.01G272400.v8.1	6	6	0
Manes.01G272500.v8.1	47	47	0
Manes.01G272700.v8.1	28	28	0
Manes.01G272900.v8.1	93	93	0
Manes.01G273000.v8.1	590	590	0
Manes.01G273100.v8.1	145	145	0
Manes.01G273200.v8.1	57	57	0
Manes.01G273300.v8.1	0	0	0
Manes.01G273400.v8.1	81	81	0
Manes.01G273500.v8.1	2	2	0
Manes.01G273600.v8.1	175	175	0
Manes.01G273700.v8.1	17	17	0
Manes.01G274200.v8.1	338	338	0
Manes.01G274300.v8.1	91	91	0
Manes.01G274600.v8.1	61	61	0
Manes.01G274800.v8.1	90	90	0
Manes.01G274900.v8.1	0	0	0
Manes.01G275000.v8.1	0	0	0
Manes.01G275100.v8.1	40	40	0
Manes.02G000100.v8.1	0	0	0
Manes.02G000300.v8.1	76	76	0
Manes.02G000400.v8.1	0	0	0
Manes.02G000500.v8.1	0	0	0
Manes.02G000600.v8.1	86	86	0
Manes.02G000800.v8.1	6	6	0
Manes.02G000900.v8.1	45	45	0
Manes.02G001000.v8.1	2275	2275	0
Manes.02G001100.v8.1	72	68	4
Manes.02G001200.v8.1	0	0	0
Manes.02G001350.v8.1	0	0	0
Manes.02G001500.v8.1	0	0	0
Manes.02G001550.v8.1	0	0	0
Manes.02G001600.v8.1	36	36	0
Manes.02G001700.v8.1	1	1	0
Manes.02G001900.v8.1	59	59	0
Manes.02G002100.v8.1	0	0	0
Manes.02G002200.v8.1	0	0	0
Manes.02G002400.v8.1	0	0	0
Manes.02G002600.v8.1	0	0	0
Manes.02G002700.v8.1	0	0	0
Manes.02G002900.v8.1	0	0	0
Manes.02G002950.v8.1	0	0	0
Manes.02G003000.v8.1	0	0	0
Manes.02G003100.v8.1	73	73	0
Manes.02G003200.v8.1	0	0	0
Manes.02G003300.v8.1	1	1	0
Manes.02G003325.v8.1	78	78	0
Manes.02G003500.v8.1	105	105	0
Manes.02G003600.v8.1	8	0	8
Manes.02G003700.v8.1	24	24	0
Manes.02G003800.v8.1	5	5	0
Manes.02G004000.v8.1	136	136	0
Manes.02G004100.v8.1	16	16	0
Manes.02G004200.v8.1	41	41	0
Manes.02G004500.v8.1	167	167	0
Manes.02G004700.v8.1	0	0	0
Manes.02G004800.v8.1	6	6	0
Manes.02G004900.v8.1	58	58	0
Manes.02G005000.v8.1	610	610	0
Manes.02G005100.v8.1	19	19	0
Manes.02G005200.v8.1	1	1	0
Manes.02G005300.v8.1	0	0	0
Manes.02G005400.v8.1	68	68	0
Manes.02G005700.v8.1	745	745	0
Manes.02G005800.v8.1	0	0	0
Manes.02G005900.v8.1	9	9	0
Manes.02G006000.v8.1	235	235	0
Manes.02G006200.v8.1	29	29	0
Manes.02G006500.v8.1	303	301	2
Manes.02G006600.v8.1	0	0	0
Manes.02G006700.v8.1	20	20	0
Manes.02G006800.v8.1	0	0	0
Manes.02G006900.v8.1	49	49	0
Manes.02G007001.v8.1	40	40	0
Manes.02G007100.v8.1	6	6	0
Manes.02G007166.v8.1	5	0	5
Manes.02G007300.v8.1	1	1	0
Manes.02G007500.v8.1	1	1	0
Manes.02G007600.v8.1	281	281	0
Manes.02G007650.v8.1	32	31	1
Manes.02G007800.v8.1	114	114	0
Manes.02G007900.v8.1	45	41	4
Manes.02G008400.v8.1	98	98	0
Manes.02G008500.v8.1	2	2	0
Manes.02G008600.v8.1	25	25	0
Manes.02G008700.v8.1	0	0	0
Manes.02G008800.v8.1	0	0	0
Manes.02G008900.v8.1	18	18	0
Manes.02G009000.v8.1	6	6	0
Manes.02G009100.v8.1	0	0	0
Manes.02G009200.v8.1	233	233	0
Manes.02G009300.v8.1	44	44	0
Manes.02G009400.v8.1	1046	1046	0
Manes.02G009500.v8.1	10	10	0
Manes.02G009800.v8.1	0	0	0
Manes.02G009900.v8.1	0	0	0
Manes.02G009950.v8.1	0	0	0
Manes.02G010000.v8.1	0	0	0
Manes.02G010100.v8.1	0	0	0
Manes.02G010200.v8.1	0	0	0
Manes.02G010300.v8.1	29	29	0
Manes.02G010400.v8.1	5	5	0
Manes.02G010500.v8.1	0	0	0
Manes.02G010600.v8.1	4	3	1
Manes.02G010700.v8.1	0	0	0
Manes.02G010800.v8.1	110	110	0
Manes.02G010900.v8.1	7	6	27
Manes.02G011000.v8.1	312	337	1
Manes.02G011400.v8.1	0	0	0
Manes.02G011500.v8.1	14	3	11
Manes.02G011600.v8.1	3	3	0
Manes.02G011700.v8.1	0	0	0
Manes.02G011800.v8.1	87	87	0
Manes.02G011900.v8.1	0	0	0
Manes.02G012100.v8.1	31	31	0
Manes.02G012200.v8.1	0	0	0
Manes.02G012300.v8.1	3	3	0
Manes.02G012400.v8.1	0	0	0
Manes.02G012500.v8.1	11	11	0
Manes.02G012600.v8.1	608	608	0
Manes.02G012700.v8.1	57	57	0
Manes.02G012800.v8.1	166	166	0
Manes.02G012900.v8.1	29	29	0
Manes.02G013000.v8.1	0	0	0
Manes.02G013100.v8.1	2728	2728	0
Manes.02G013200.v8.1	65	60	5
Manes.02G013400.v8.1	102	102	0
Manes.02G013500.v8.1	3	3	0
Manes.02G013600.v8.1	0	0	0
Manes.02G013700.v8.1	0	0	0
Manes.02G013832.v8.1	0	0	0
Manes.02G013900.v8.1	121	121	0
Manes.02G014000.v8.1	19	1	18
Manes.02G014100.v8.1	0	0	0
Manes.02G014200.v8.1	206	204	2
Manes.02G014300.v8.1	0	0	0
Manes.02G014366.v8.1	0	0	0
Manes.02G014432.v8.1	0	0	0
Manes.02G014500.v8.1	0	0	0
Manes.02G014550.v8.1	0	0	0
Manes.02G014600.v8.1	0	0	0
Manes.02G014750.v8.1	8	8	0
Manes.02G014900.v8.1	541	541	0
Manes.02G015100.v8.1	43	43	0
Manes.02G015200.v8.1	22	22	0
Manes.02G015300.v8.1	2	2	0
Manes.02G015400.v8.1	0	0	356
Manes.02G015500.v8.1	0	356	0
Manes.02G016567.v8.1	0	0	0
Manes.02G017635.v8.1	0	0	0
Manes.02G015825.v8.1	4	4	0
Manes.02G016100.v8.1	0	0	0
Manes.02G016200.v8.1	3	3	0
Manes.02G016300.v8.1	0	0	0
Manes.02G016400.v8.1	53	53	0
Manes.02G016500.v8.1	740	734	6
Manes.02G016600.v8.1	27	27	0
Manes.02G016700.v8.1	19	17	2
Manes.02G016800.v8.1	25	24	1
Manes.02G016900.v8.1	0	0	0
Manes.02G017000.v8.1	0	0	0
Manes.02G017100.v8.1	0	0	0
Manes.02G017200.v8.1	0	0	0
Manes.02G017401.v8.1	0	0	0
Manes.02G017434.v8.1	0	0	0
Manes.02G017467.v8.1	0	0	0
Manes.02G017500.v8.1	6	6	0
Manes.02G017600.v8.1	1	1	0
Manes.02G017605.v8.1	0	0	0
Manes.02G017610.v8.1	18	18	0
Manes.02G017900.v8.1	30	30	0
Manes.02G018000.v8.1	4	18	15
Manes.02G018100.v8.1	0	15	14
Manes.02G018200.v8.1	972	972	0
Manes.02G018300.v8.1	0	0	0
Manes.02G018450.v8.1	0	0	0
Manes.02G018600.v8.1	4	4	0
Manes.02G018700.v8.1	0	0	0
Manes.02G018900.v8.1	0	0	33
Manes.02G019000.v8.1	214	247	0
Manes.02G019100.v8.1	3	3	0
Manes.02G019200.v8.1	23	23	0
Manes.02G019300.v8.1	69	69	0
Manes.02G019350.v8.1	249	249	0
Manes.02G019500.v8.1	7	7	0
Manes.02G019600.v8.1	65	65	0
Manes.02G019700.v8.1	0	0	0
Manes.02G019800.v8.1	122	122	0
Manes.02G019900.v8.1	0	0	0
Manes.02G020001.v8.1	61	61	0
Manes.02G020100.v8.1	2898	2833	65
Manes.02G020300.v8.1	37	37	0
Manes.02G020400.v8.1	27	27	0
Manes.02G020500.v8.1	12	12	0
Manes.02G020701.v8.1	1	1	0
Manes.02G020800.v8.1	2	2	0
Manes.02G020950.v8.1	148	148	0
Manes.02G021100.v8.1	19	18	1
Manes.02G021200.v8.1	52	52	0
Manes.02G021300.v8.1	36	36	0
Manes.02G021400.v8.1	142	142	0
Manes.02G021494.v8.1	15	15	0
Manes.02G021600.v8.1	37	37	9
Manes.02G021700.v8.1	238	247	0
Manes.02G021800.v8.1	0	0	0
Manes.02G021900.v8.1	7	7	0
Manes.02G022000.v8.1	0	0	0
Manes.02G022100.v8.1	384	383	1
Manes.02G022200.v8.1	125	125	0
Manes.02G022300.v8.1	31	31	0
Manes.02G022400.v8.1	0	0	0
Manes.02G022500.v8.1	57	57	18
Manes.02G022520.v8.1	0	18	0
Manes.02G022600.v8.1	101	101	0
Manes.02G022800.v8.1	0	0	0
Manes.02G022900.v8.1	30	30	0
Manes.02G023000.v8.1	0	0	0
Manes.02G023100.v8.1	19	19	0
Manes.02G023200.v8.1	0	0	0
Manes.02G023300.v8.1	5	5	0
Manes.02G023500.v8.1	24	24	0
Manes.02G023600.v8.1	0	0	0
Manes.02G023800.v8.1	0	0	0
Manes.02G023900.v8.1	0	0	0
Manes.02G024100.v8.1	0	0	0
Manes.02G024200.v8.1	54	54	0
Manes.02G024300.v8.1	9	9	0
Manes.02G024400.v8.1	1	0	1
Manes.02G024500.v8.1	4	4	0
Manes.02G024600.v8.1	0	0	0
Manes.02G024800.v8.1	97	97	0
Manes.02G024900.v8.1	54	54	0
Manes.02G027415.v8.1	0	0	0
Manes.02G025198.v8.1	0	0	0
Manes.02G025100.v8.1	0	0	0
Manes.02G025264.v8.1	0	0	0
Manes.02G025300.v8.1	0	0	0
Manes.02G025500.v8.1	37	37	0
Manes.02G025600.v8.1	374	374	0
Manes.02G025701.v8.1	80	80	0
Manes.02G025705.v8.1	0	0	0
Manes.02G025901.v8.1	0	0	0
Manes.02G026000.v8.1	0	0	0
Manes.02G026150.v8.1	0	0	0
Manes.02G026300.v8.1	0	0	0
Manes.02G026500.v8.1	18	18	29
Manes.02G026600.v8.1	28	54	3
Manes.02G025740.v8.1	0	1	0
Manes.02G025745.v8.1	0	0	1
Manes.02G026950.v8.1	9	7	2
Manes.02G027000.v8.1	0	0	0
Manes.02G027100.v8.1	0	0	0
Manes.02G027200.v8.1	1	0	1
Manes.02G027300.v8.1	0	0	0
Manes.02G027400.v8.1	39	39	0
Manes.02G027500.v8.1	23	23	0
Manes.02G027600.v8.1	0	0	0
Manes.02G027800.v8.1	0	0	0
Manes.02G027900.v8.1	2	2	0
Manes.02G028000.v8.1	2	2	0
Manes.02G028100.v8.1	112	112	0
Manes.02G028200.v8.1	8	8	0
Manes.02G031100.v8.1	0	0	0
Manes.02G031000.v8.1	0	0	0
Manes.02G030900.v8.1	24	24	0
Manes.02G030800.v8.1	0	0	0
Manes.02G030700.v8.1	62	62	0
Manes.02G030600.v8.1	2	2	0
Manes.02G030500.v8.1	4	4	0
Manes.02G030300.v8.1	45	45	0
Manes.02G030100.v8.1	102	102	0
Manes.02G030000.v8.1	43	43	0
Manes.02G029900.v8.1	31	31	0
Manes.02G029800.v8.1	0	0	0
Manes.02G029700.v8.1	0	0	0
Manes.02G030001.v8.1	0	0	0
Manes.02G029400.v8.1	63	63	0
Manes.02G029300.v8.1	28	28	0
Manes.02G028900.v8.1	0	0	0
Manes.02G028800.v8.1	8	8	0
Manes.02G028700.v8.1	0	0	0
Manes.02G028600.v8.1	0	0	0
Manes.02G029175.v8.1	0	0	0
Manes.02G028875.v8.1	0	0	0
Manes.02G029475.v8.1	2	1	1
Manes.02G029775.v8.1	10	10	0
Manes.02G031500.v8.1	11	11	0
Manes.02G031600.v8.1	1	1	0
Manes.02G031700.v8.1	4	4	0
Manes.02G031801.v8.1	17	17	0
Manes.02G032000.v8.1	234	230	4
Manes.02G032100.v8.1	1	1	0
Manes.02G032200.v8.1	0	0	0
Manes.02G032400.v8.1	68	68	0
Manes.02G032500.v8.1	17	16	1
Manes.02G032537.v8.1	25	25	0
Manes.02G032574.v8.1	0	0	0
Manes.02G032648.v8.1	54	54	0
Manes.02G032685.v8.1	0	0	0
Manes.02G032722.v8.1	1	1	0
Manes.02G032759.v8.1	3	3	0
Manes.02G032800.v8.1	0	0	0
Manes.02G032900.v8.1	13	12	1
Manes.02G033000.v8.1	42	42	0
Manes.02G033200.v8.1	0	0	0
Manes.02G033300.v8.1	25	25	0
